url	Claim	Trust
https://www.politifact.com/factchecks/2010/apr/19/john-carter/rep-john-carter-says-families-special-needs-childr/	"John Carter-Says the new health care law delivers a ""$13 billion tax increase on families with special needs."	pants-fire
https://www.politifact.com/factchecks/2010/apr/15/bill-white/bill-white-objects-what-he-calls-soviet-style-budg/	"Bill White-Says Republican state leaders are using ""Soviet-style"" budget management."	pants-fire
https://www.politifact.com/factchecks/2010/apr/09/chain-email/fiction-touted-fact-anti-obama-e-mail/	"Chain email-Obama said troops ""whine about bearing the costs"" of going to war."	pants-fire
https://www.politifact.com/factchecks/2010/apr/07/marco-rubio/rubio-tries-blame-crist-health-care-overhaul/	Marco Rubio-The path to ObamaCare becoming law all started with Charlie Crist supporting President Obama's $787 billion stimulus.	pants-fire
https://www.politifact.com/factchecks/2010/apr/06/john-mccain/mccains-ultimate-maverick-move-denial/	John McCain-I never considered myself a maverick.	pants-fire
https://www.politifact.com/factchecks/2010/apr/06/silvestre-reyes/rep-silvestre-reyes-says-census-audit-found-more-3/	Silvestre Reyes-An audit of the last census found that over 370,000 people living in Texas were not counted, and our state lost an estimated $1 billion in federal funds as a result.	pants-fire
https://www.politifact.com/factchecks/2010/apr/05/rick-perry/perry-says-uninsured-number-bay-state-about-same-h/	Rick Perry-The number of uninsured people in Massachusetts is about the same as it was when the mandates were passed in 2006.	pants-fire
https://www.politifact.com/factchecks/2010/mar/29/john-carter/rep-john-carter-says-health-care-law-provides-full/	John Carter-“The bill also provides full federal funding for abortions…”	pants-fire
https://www.politifact.com/factchecks/2010/mar/19/republican-party-florida/florida-republican-party-claims-democratic-health-/	"Republican Party of Florida-The Democratic health care plan is a ""government takeover of nearly 20 percent of our economy."	pants-fire
https://www.politifact.com/factchecks/2010/mar/18/jd-hayworth/jd-hayworth-claims-massachusetts-ruling-opens-door/	J.D. Hayworth-The Massachusetts Supreme Court...defined marriage as simply, quote, the establishment of intimacy ... I guess that would mean if you really had affection for your horse, I guess you could marry your horse.	pants-fire
https://www.politifact.com/factchecks/2010/mar/17/rush-limbaugh/rush-limbaugh-says-because-obama-people-cant-go-fi/	"Rush Limbaugh-People ""can't go fishing anymore because of Obama."	pants-fire
https://www.politifact.com/factchecks/2010/mar/16/rick-perry/gov-rick-perry-says-his-border-security-efforts-le/	"Rick Perry-My ""border security efforts have led to a 60 percent decrease in border crime."	pants-fire
https://www.politifact.com/factchecks/2010/mar/16/americans-prosperity/ad-claims-if-health-reform-bill-passes-government-/	Americans for Prosperity-A government panel that didn't include cancer specialists says women shouldn't receive mammograms until age 50...If government takes over health care, recommendations like these could become the law for all kinds of diseases.	pants-fire
https://www.politifact.com/factchecks/2010/mar/15/virginia-foxx/foxx-blames-recession-democratic-congressional-tak/	Virginia Foxx-The economy began its nose dive when Democrats took control of Congress in January 2007.	pants-fire
https://www.politifact.com/factchecks/2010/mar/14/cathie-adams/cathie-adams-who-chairs-texas-gop-says-bill-white-/	Cathie Adams-Bill White ... supports the ‘ObamaCare’ socialized medicine plan, as well as ‘Cap and Trade’ legislation that would kill thousands of Texas jobs.	pants-fire
https://www.politifact.com/factchecks/2010/mar/12/gretchen-carlson/gretchen-carlson-says-state-board-education-consid/	Gretchen Carlson-Says the Texas State Board of Education is considering eliminating references to Christmas and the Constitution in textbooks.	pants-fire
https://www.politifact.com/factchecks/2010/mar/04/florida-democratic-party/democrats-mccollum-dismantle-social-security/	Florida Democratic Party-Congressman McCollum voted to dismantle Social Security.	pants-fire
https://www.politifact.com/factchecks/2010/feb/26/charles-rangel/rangel-sais-ethics-report-exonerates-him/	Charles Rangel-I'm glad for the wording of it (an ethics report on corporate-sponsored Congressional trips) because clearly the wording exonerates me.	pants-fire
https://www.politifact.com/factchecks/2010/feb/25/cw-bill-young/bill-young-claims-house-plan-was-government-takeov/	"C.W. Bill Young-The Democratic health care plan is a ""government takeover of our health programs."	pants-fire
https://www.politifact.com/factchecks/2010/feb/18/scott-brown/scott-brown-says-stimulus-didnt-create-one-new-job/	"Scott Brown-The stimulus bill ""didn’t create one new job."	pants-fire
https://www.politifact.com/factchecks/2010/feb/04/farouk-shami/farouk-shami-says-bill-white-discriminating-taking/	"Farouk Shami-Bill White ""is discriminating. He's taking jobs from African Americans and giving them to his friends."	pants-fire
https://www.politifact.com/factchecks/2010/jan/31/republican-party-texas/gop-says-white-allowed-gigantic-abortion-mill-be-b/	Republican Party of Texas-Bill White has presided over the construction of what may be the world's largest abortion clinic.	pants-fire
https://www.politifact.com/factchecks/2010/jan/28/nancy-pfotenhauer/health-care-reform-does-not-increase-premiums-and-/	"Nancy Pfotenhauer-The president's health care proposals will cause ""most Americans to have their premiums increased, not decreased, and hundreds of millions of people lose their current insurance coverage."	pants-fire
https://www.politifact.com/factchecks/2010/jan/20/rush-limbaugh/limbaugh-claims-white-house-benefits-haiti-donatio/	"Rush Limbaugh-There are ""high administrative costs"" when you donate to Haiti relief through the White House Web site."	pants-fire
https://www.politifact.com/factchecks/2010/jan/15/hector-uribe/hector-uribe-says-jerry-patterson-threatened-shoot/	Hector Uribe-Says Land Commissioner Jerry Patterson threatened to shoot him.	pants-fire
https://www.politifact.com/factchecks/2010/jan/13/rick-perry/gov-rick-perry-says-hutchison-abandoned-gop-helped/	Rick Perry-Sen. Hutchison abandoned Republicans and stood with Democrats to ensure health care legislation would pass quickly.	pants-fire
https://www.politifact.com/factchecks/2010/jan/13/newt-gingrich/gingrich-claims-interpol-will-investigate-american/	"Newt Gingrich-A recent Obama executive order could ""lead to a number of investigations by Interpol in the United States, potentially aimed at American officials."	pants-fire
https://www.politifact.com/factchecks/2010/jan/12/barbara-ann-radnofsky/radnofsky-says-attorney-general-requires-rape-vict/	Barbara Ann Radnofsky-The attorney general requires that rape victims pay for the rape kit.	pants-fire
https://www.politifact.com/factchecks/2010/jan/08/rudy-giuliani/giuliani-says-there-were-no-domestic-attacks-durin/	Rudy Giuliani-We had no domestic attacks under Bush.	pants-fire
https://www.politifact.com/factchecks/2010/jan/03/dick-cheney/cheney-says-obama-wont-admit-us-war-against-terror/	"Dick Cheney-President Obama ""doesn't ... want to admit we're at war."	pants-fire
https://www.politifact.com/factchecks/2009/nov/25/chain-email/chain-e-mail-says-those-public-option-will-have-ge/	"Chain email-A data-storing microchip ""would be implanted in the majority of people who opt to become covered by the public health care option."	pants-fire
https://www.politifact.com/factchecks/2009/nov/23/chain-email/chain-e-mail-claims-cap-and-trade-will-require-hom/	Chain email-Under the cap-and-trade bill, homes would have to be retrofitted to meet energy and water efficiency standards before they could be sold.	pants-fire
https://www.politifact.com/factchecks/2009/nov/13/chain-email/chain-e-mail-links-supected-fort-hood-shooter-obam/	"Chain email-Maj. Nidal Hasan, the man accused of the Fort Hood shootings, ""was an ADVISOR to the Obama Administration."	pants-fire
https://www.politifact.com/factchecks/2009/nov/12/glenn-beck/glenn-beck-claims-health-care-bill-includes-insura/	Glenn Beck-In the health care bill, we're now offering insurance for dogs.	pants-fire
https://www.politifact.com/factchecks/2009/nov/05/charlie-crist/charlie-crist-says-he-didnt-endorse-stimulus-bill/	"Charlie Crist-I didn't endorse"" the federal stimulus bill."	pants-fire
https://www.politifact.com/factchecks/2009/nov/03/michele-bachmann/michele-bachmann-claims-page-92-prohibits-private-/	"Michele Bachmann-Page 92 of the House health care bill ""says specifically that people can't purchase private health insurance after a date certain.""  "	pants-fire
https://www.politifact.com/factchecks/2009/nov/02/chain-email/list-your-guns-your-1040-no-bill-never-passed/	Chain email-You must list all your guns on your 2010 tax return.	pants-fire
https://www.politifact.com/factchecks/2009/oct/26/blog-posting/obamas-columbia-thesis-all-fiction-dreamed-blogger/	"Bloggers-Barack Obama wrote a thesis at Columbia University in which he criticized ""plutocratic thugs"" and said the Constitution gave Americans ""the shackles of hypocrisy."	pants-fire
https://www.politifact.com/factchecks/2009/oct/20/christopher-monckton/british-climate-skeptic-says-copenhagen-treaty-thr/	"Christopher Monckton-If President Obama signs the Copenhagen climate change treaty, he ""will sign your freedom, your democracy, and your prosperity away forever — and neither you nor any subsequent government you may elect would have any power whatsoever to take it back again."	pants-fire
https://www.politifact.com/factchecks/2009/oct/14/chain-email/chain-e-mail-claims-obamas-plan-change-holiday-tra/	"Chain email-The Obama White House is renaming Christmas trees ""holiday trees."	pants-fire
https://www.politifact.com/factchecks/2009/sep/28/chain-email/e-mail-claims-democratic-congress-blame-no-cola-in/	Chain email-For the first time in history, the Democratic Congress will not allow an increase in the social security COLA (cost of living adjustment).	pants-fire
https://www.politifact.com/factchecks/2009/sep/14/blog-posting/blogger-claim-photo-shows-millions-tea-party-prote/	"Bloggers-Photo of ""tea party"" protests shows crowd sprawling from Capitol to Washington Monument"	pants-fire
https://www.politifact.com/factchecks/2009/sep/02/organizing-america/organizing-america-says-media-wont-check-facts-we-/	"Organizing for America-Over the past few months, we've learned that ""we just can't count on the media to debunk"" lies about health insurance reform."	pants-fire
https://www.politifact.com/factchecks/2009/sep/02/republican-party-florida/republican-party-florida-says-obama-will-indoctrin/	"Republican Party of Florida-Schoolchildren across the nation ""will be forced to watch the president justify his plans for government-run health care, banks, and automobile companies, increasing taxes on those who create jobs, and racking up more debt than any other president."	pants-fire
https://www.politifact.com/factchecks/2009/aug/27/rush-limbaugh/limbaugh-circumcision-obama-cdc/	Rush Limbaugh-President Obama . . . wants to mandate circumcision.	pants-fire
https://www.politifact.com/factchecks/2009/aug/25/michael-steele/rnc-chairman-michael-steele-says-va-has-manual-enc/	"Michael Steele-The Department of Veterans Affairs has ""a manual out there telling our veterans stuff like, 'Are you really of value to your community?' You know, encouraging them to commit suicide."	pants-fire
https://www.politifact.com/factchecks/2009/aug/21/orly-taitz/alleged-obama-birth-certificate-kenya-hoax/	Orly Taitz-Birthers have obtained a copy of Obama's Kenyan birth certificate.	pants-fire
https://www.politifact.com/factchecks/2009/aug/19/roy-blunt/59-gop-congressman-says-he-couldnt-get-hip/	Roy Blunt-I'm 59. In either Canada or Great Britain, if I broke my hip, I couldn’t get it replaced.	pants-fire
https://www.politifact.com/factchecks/2009/aug/10/sarah-palin/sarah-palin-barack-obama-death-panel/	"Sarah Palin-Seniors and the disabled ""will have to stand in front of Obama's 'death panel' so his bureaucrats can decide, based on a subjective judgment of their 'level of productivity in society,' whether they are worthy of health care."	pants-fire
https://www.politifact.com/factchecks/2009/aug/07/liberty-counsel/school-health-clinics-would-not-provide-abortions/	"Liberty Counsel-Page 992 of the health care bill will ""establish school-based 'health' clinics. Your children will be indoctrinated and your grandchildren may be aborted!"	pants-fire
https://www.politifact.com/factchecks/2009/jul/30/chain-email/no-free-health-care-illegal-immigrants-health-bill/	Chain email-All non-US citizens, illegal or not, will be provided with free health care services.	pants-fire
