CHANNEL_ID,CHANNEL_TITLE,CHANNEL_VIEWS,COUNTRY,RELEVANCE,SUBS,CHANNEL_LIFETIME_DAILY_VIEWS,CHANNEL_LIFETIME_DAILY_VIEWS_RELEVANT,CHANNEL_VIDEO_VIEWS,RELEVANT_IMPRESSIONS_DAILY,RELEVANT_IMPRESSIONS_IN_DAILY,VIDEO_VIEWS_DAILY,RELEVANT_VIDEO_VIEWS_DAILY,AVG_MINUTES,FROM_DATE,TO_DATE,LR,TAGS,IDEOLOGY,MEDIA,LOGO_URL
UCV7v2cvSnrJ9Qyz36cW1Ftw,Andrew Kaufman,1071949,US,0.95,61300,1559.769401,1559.769401,1406912,1864.696375524,143.489607781,1520.747027027,1444.709675676,43.074074,2019-11-21T00:00:00.0000000Z,2022-05-11T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/3FfSyz4tmy3LPMrewOxB9gvF7ycBMUQYOGkgIrMaOjCQcZFmvSIPgTrrQfQqao93QjtsKfRLuA=s88-c-k-c0x00ffffff-no-rj
UCzAxQ3vGD6Unk1GyxjJ9bmg,Eastern Foraging and Gardening,0,,0.8,54100,3823.351502,3823.351502,5471216,73.890458638,196.815137155,289.678918919,231.743135135,17.814815,2015-12-17T00:00:00.0000000Z,2019-11-17T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/l-8Kswg08fErAeyjcY9YcT2vqfnE63AdLpSlXGYQeWdH1LgnzCmwaDPx53mc2BG9OSjPdrQksg=s88-c-k-c0x00ffffff-no-rj
UCZPADQ9PNR6pr-GzPSc1lRg,Kali Mali,2820815,US,1,12800,959.184631,959.184631,2820962,58.857089297,5.874433803,114.156756757,114.156756757,5.515942,2014-03-28T00:00:00.0000000Z,2022-04-16T00:00:00.0000000Z,C,"[
  ""MRA""
]",MRA,YouTube,https://yt3.ggpht.com/ytc/AKedOLSvvdyrstLDYwohoPNeMEO4RJoeF3Jtm9MmvZmF=s88-c-k-c0x00ffffff-no-rj
UCx6h-dWzJ5NpAlja1YsApdg,Newsmax TV,449711103,US,1,2010000,86955.117557,86955.117557,454166579,1417097.55739644,503081.830959619,444329.881081081,444329.881081081,7.628098,2008-01-25T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,R,"[
  ""Mainstream News"",
  ""PartisanRight""
]",Partisan Right,Mainstream Media,https://yt3.ggpht.com/fXgXYq-vfZapJMvkRQ2k6L1vj4Zd2J97zKXlsc6G95LdIyfH3PI8o-QPreIbPOkEE0B63i1vNdU=s88-c-k-c0x00ffffff-no-rj
UCRwcaJF_gWYuu_h6gfs3DIQ,DannyAyalon,3433025,,0.85,12900,993.964679,993.964679,3433154,2.864171826,86.072292512,63.108108108,53.641891892,4.460784,2010-11-07T00:00:00.0000000Z,2020-04-22T00:00:00.0000000Z,R,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLRSPOboB8vqESnN0qmeTFIzZ8JMeRaP7JPWltmk=s88-c-k-c0x00ffffff-no-rj
UCUPeqtd5uZXBsjn-pVjrmUA,TheUltimateJew,9011836,,0.9,11900,2407.152275,2407.152275,8836656,6.099266102,3.575295285,451.807567568,406.626810811,6.343653,2007-03-04T00:00:00.0000000Z,2017-03-22T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLSI6vPgTirFIRfEpYWedrco5V3KvbXSCUfghA=s88-c-k-c0x00ffffff-no-rj
UCt44YmXupeOjW8J02aEz77w,Jennifer Moleski,5503156,US,0.95,87600,5045.379596,5045.379596,5489373,8704.683581255,10916.177957831,4525.985945946,4299.686648649,21.239437,2019-05-14T00:00:00.0000000Z,2022-05-06T00:00:00.0000000Z,R,"[
  ""MRA""
]",MRA,YouTube,https://yt3.ggpht.com/ytc/AKedOLRCvhgRIpnB8MhETBRiaNAP7XuZdqicD7K6wer_Jg=s88-c-k-c0x00ffffff-no-rj
UC62KZJ1mShIQ-14rjzVYt9A,David Harris Jr,9584466,US,1,154000,3538.420359,3538.420359,9663426,9049.001057427,1040.79380275,4158.481081081,4158.481081081,21.880871,2014-01-08T00:00:00.0000000Z,2021-07-01T00:36:08.1782437Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLSbDLtUFlFn4AbTHouLMo2xprTPqks0KLG-SZS4=s88-c-k-c0x00ffffff-no-rj
UC926PwkYDqk2EPmxUO3kEpg,OPBC Online,3034339,US,1,14900,835.907225,835.907225,2973322,991.638592465,494.815560564,525.898378378,525.898378378,68.096774,2012-08-16T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/dG2PnfEGv_Mu_g6QDlDNObk3qghXoP1ZB2kleHiQrSvn6hOxezjntLIZcW-C58wOhuvKhHflUA=s88-c-k-c0x00ffffff-no-rj
UCHPZR1lUMS47BA-N2Ihrtlg,Ask A Slave: The Web Series,6590202,,0.85,97500,59371.522523,59371.522523,6590239,230.088504971,193.303710941,260.766486486,221.651513514,3.588235,2013-09-01T00:00:00.0000000Z,2013-12-21T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AKedOLSvUffnJJL2_pboItzcaAkbVLragYp9yaM5P84x=s88-c-k-c0x00ffffff-no-rj
UCj-Mjn68ap6Hgj6sxp2rpRA,The 700 Club,196189446,US,0.8,632000,35628.329903,35628.329903,193853743,73441.698667365,118967.395824519,67186.151351351,53748.921081081,13.965795,2007-06-21T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/BB0iY6vqH5XbaJyjTNuK3th91QEC380U0-HeEGgLf-fnOVLplZURPKQ14MigB5eKcJCO2j3s=s88-c-k-c0x00ffffff-no-rj
UCb902zG9CY4c145j4UnLwYA,New Earth Project,4613472,GB,0.95,80100,1733.793079,1733.793079,4859822,7915.265322814,379.803236883,2541.415135135,2414.344378378,40.021505,2013-07-23T00:00:00.0000000Z,2021-03-26T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AAUvwng-xpOH8OjL_nRfYdQZdF6RAG6hSgRgtRTpugU3Qg=s88-c-k-c0x00ffffff-no-rj
UCrq3JYirgV-BLluzTF6X_7A,STRANGE ÆONS,95120920,CA,0.95,952000,59156.400498,59156.400498,95123492,83499.926404002,75664.330914364,49580.182702703,47101.173567568,16.163121,2017-12-08T00:00:00.0000000Z,2022-05-04T00:00:00.0000000Z,L,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLSoLPcsEIxHIPoUsJjh5FVGkpIe-nQ2a-HjA-u-bg=s88-c-k-c0x00ffffff-no-rj
UCeohrwR6-fO1EMk8FkJrlzw,Johns Hopkins University,10519520,,0.85,46500,2158.472025,2158.472025,10339081,11451.98321874,20382.965183049,6415.376216216,5453.069783784,21.635109,2009-04-01T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,L,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLTjmW-q95sF21SGnQGK6xXpikx8l3yyVcH9-x6oGg=s88-c-k-c0x00ffffff-no-rj
UCAaWSF-T6DkiJEvEFG0B08A,Mark Correll Ministries,4837968,,0.95,31800,2394.586022,2394.586022,5344716,7105.991468815,3516.364907815,2793.217297297,2653.556432432,40.701595,2016-03-07T00:00:00.0000000Z,2022-04-17T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRlFck5tPwoR_MXEjwEyFC3veKpF5pp_LdC97MK_Q=s88-c-k-c0x00ffffff-no-rj
UCoAU4X6DUZSt5n6aI74Hw0A,National Constitution Center,4423023,US,0.95,25000,854.821518,854.821518,4449346,1323.434259577,3355.857731745,2170.127567568,2061.621189189,45.136435,2008-02-11T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,R,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLTNLaSkaYSzxr-5H76zN97liTST1PfZlEIuCRxQ=s88-c-k-c0x00ffffff-no-rj
UCB-5u8VgFc_TI1aAj8_SmDA,RichardDWolff,7795605,US,1,154000,1873.264133,1873.264133,7687876,27109.678569148,16581.274424499,4607.205405405,4607.205405405,11.847222,2011-02-16T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,L,"[
  ""Socialist""
]",Socialist,YouTube,https://yt3.ggpht.com/ytc/AKedOLSfXgN46XfFYMePYJLky-Ci3YV2g2ILyuLKIxKr=s88-c-k-c0x00ffffff-no-rj
UCnUP04WLmaxcVL1xsyRnLSw,GregSolomon,15138003,US,0.85,18700,7380.824963,7380.824963,15138072,16.757712269,13.016699924,51.771891892,44.006108108,9.450000,2006-07-11T00:00:00.0000000Z,2012-02-21T00:00:00.0000000Z,C,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ6CvCOjR7UTpExqO7j_L1B1oKJBIvHMraLdSG7=s88-c-k-c0x00ffffff-no-rj
UCbIu3nHvBKUgzgN1sLO9OwQ,Henry Davis,2005297,,1,21000,1721.313305,1721.313305,2005330,31.783667805,12.223489124,80.942702703,80.942702703,2.482759,2016-11-11T00:00:00.0000000Z,2020-01-20T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLTqZkrwi-cuje6Vu_vLyzh_ymsFPYmNSv5HGmEhjQ=s88-c-k-c0x00ffffff-no-rj
UC45Kp9_RdWs9hkbtL3ymmxg,Jay Campbell,1389514,US,0.95,26300,646.816505,646.816505,1402945,511.403009895,237.00447115,584.676756757,555.442918919,34.512195,2016-06-05T00:00:00.0000000Z,2022-05-14T09:09:54.9903070Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLTPkdJlH0EPD6i-9I3aTaR-QKPV0Xdwk_X71y00QA=s88-c-k-c0x00ffffff-no-rj
UC2Qoew0Eikf_xoXRC_qCvwA,350.org,4163912,,0.9,13900,815.229515,815.229515,4148703,339.460461973,142.304697284,358.301621622,322.471459459,11.150685,2008-05-19T00:00:00.0000000Z,2022-04-25T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AKedOLRvpy3NiCsLjKmzA2GjSLauyZ0CP4iN5Py0xWcwVw=s88-c-k-c0x00ffffff-no-rj
UC3S-Zc7cwIFv0eNGs4ZaRyQ,Conversations That Matter,4377486,US,1,33200,913.464774,913.464774,4343525,13647.135864777,9705.839127974,4194.815135135,4194.815135135,41.195841,2009-05-06T15:52:16.0000000Z,2022-05-13T00:00:00.0000000Z,R,"[
  ""Libertarian"",
  ""PartisanRight""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AKedOLSRu2q2PBnPdNHMdtBW7eggUKCPuBeU57eENQp5SQ=s88-c-k-c0x00ffffff-no-rj
UCW9B1PJwennxYi5Fk_94Lew,WEALTHTRACK,7425296,US,0.8,72000,1381.197097,1381.197097,7421172,5971.256148971,10496.177659212,4010.075675676,3208.060540541,18.093637,2007-08-27T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/vZxlXn9hpRpCMc4M9D0IG4wVvraXMppikkvMXi3l0xn1fxDaH1v18K7hgCLakwYECUXrC0iMYw=s88-c-k-c0x00ffffff-no-rj
UCqRgRfF3aUD2pZAbvd38Jhw,WatchmanVideoChannel,1897659,,1,10400,947.018463,947.018463,1897825,3.941567989,2.097726119,24.995675676,24.995675676,71.317549,2012-01-01T00:00:00.0000000Z,2017-06-27T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLSGtRwdWzgffSmMsijVvUYpPMIK-v1hESJ7zJDn=s88-c-k-c0x00ffffff-no-rj
UC30uFZsplYyA5oHjV__GJEA,The Populist,838353,US,0.95,38500,13685.134380,13685.134380,7841582,122.597412425,1507.777790919,1164.299459459,1106.084486486,38.012121,2019-01-17T00:00:00.0000000Z,2020-08-12T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/lcY7NiHCWCJVN4D5LLenfKKCJyHGrNG9o1ZH4LthKCkub78Ok0ogoAuX6EkXydECdXaHSN-DVg=s88-c-k-c0x00ffffff-no-rj
UCacDFHq7F2k8sAvR_D-nIWQ,Qronos16,52552189,US,1,112000,14621.432335,14621.432335,52724885,2872.429465555,11.45742661,1169.273513514,1169.273513514,7.525974,2011-09-28T00:00:00.0000000Z,2021-08-12T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLSpeDRov_uYKFpMsru7IeJo-kQWNQnIZ__aIHppdA=s88-c-k-c0x00ffffff-no-rj
UCUrfzuazQPsjSTeq4x28QXA,PoliticsNewsPolitics,48570099,,0.8,17500,12364.796623,12364.796623,48333990,8.579808199,10.254146251,837.292972973,669.834378378,3.724276,2009-06-08T00:00:00.0000000Z,2020-02-20T01:37:58.8747542Z,L,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLSYa6FkSr0l2-mjCBwjRq2XA01vrbZ8snqpRADw=s88-c-k-c0x00ffffff-no-rj
UCMcv5f67Cbw8aIyGk2n3v0w,Swords of Saint Michael,1844244,US,0.9,13800,692.033371,692.033371,1845653,98.065832079,73.528917616,476.318918919,428.687027027,47.481069,2015-01-22T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRQmsvc_yFff7WAToHtBD5ouSrjlaO88DQ8m5rwkg=s88-c-k-c0x00ffffff-no-rj
UCGuVOmAS0LtM5U49a4XY_iQ,Accountability For All,17953282,US,0.9,77700,18403.635135,18403.635135,19066166,9065.443960928,7752.216390641,14829.436756757,13346.493081081,30.139651,2019-07-13T00:15:33.0000000Z,2022-05-14T00:00:00.0000000Z,R,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AKedOLRfianR77JxzbYA5z5z8dx0WP6FRmTu4rWYbQGB6po=s88-c-k-c0x00ffffff-no-rj
UCN0-RRaxMgh86eOwndAklxw,The Golden One,12635812,GB,0.8666666667,112000,4579.318845,4579.318845,14749986,12659.821091023,3500.567923062,4604.121081081,3990.23827027,9.940000,2013-07-13T00:00:00.0000000Z,2022-05-08T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLQvEGeCryNI2Qc5eGpUb080aalaGSoEuknbezbubg=s88-c-k-c0x00ffffff-no-rj
UCwrzQHjnLFKQ_ntg6BQrUOQ,Matthew7-24MonteCarlo24-7,3020512,,1,16300,894.273200,894.273200,3093291,3.559308605,2.908942128,45.2,45.2,31.081522,2011-08-28T00:00:00.0000000Z,2021-02-15T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/ytc/AKedOLSlFsvykM0GCXHPGyGMCAq0SheVzjhDea-nnDby_Q=s88-c-k-c0x00ffffff-no-rj
UCk0IuGzj0BUB-waVMpEm6ig,Carnegie Council for Ethics in International Affairs,6690989,US,0.9,33900,1236.546806,1236.546806,6406549,194.733323854,565.463388281,1627.458378378,1464.712540541,9.369304,2008-03-03T00:00:00.0000000Z,2022-05-10T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/RXuAuWX9Na04E9bbZD4Dgt8KaMDiyCRyPBWsqi5Ky03zmhFQfPh3TgpO13ziw9f-ibQGHrZz=s88-c-k-c0x00ffffff-no-rj
UCFuZuAr46GMECcDdbaMXrAA,Jessica Delmar,1550155,US,0.95,20500,1248.490369,1248.490369,1555619,161.279132713,65.316222444,476.046486486,452.244162162,29.768421,2018-07-25T00:00:00.0000000Z,2021-12-22T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQq-eRHfpp-HxYgzI9MZ9wM91Vv3LbETHP0fgDBhA=s88-c-k-c0x00ffffff-no-rj
UC3EiomuXs-spYm7ZjAdHR6Q,JBP PSYCHOLOGY CLIPS - NO POLITICS,2954600,,0.9,15500,4461.147813,4461.147813,2957741,542.356755508,74.583618747,335.714594595,302.143135135,19.181818,2016-10-20T00:00:00.0000000Z,2018-08-14T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLShc5_I1F8Sm5xfd89TJSRRALpBHx7DZpGdB2A9=s88-c-k-c0x00ffffff-no-rj
UCq8ZyaKIQUz5aT33cuw8qVA,disinformation,3425410,US,1,14200,1555.996367,1555.996367,3426304,2.594622778,4.106409652,77.339459459,77.339459459,11.184211,2007-09-27T00:00:00.0000000Z,2013-10-07T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLTuy6hNywlhtTVHzS4JFgGre0j5_NzhX9gyFqb_=s88-c-k-c0x00ffffff-no-rj
UCoAnNut2B-xh-rDB97Ane5A,OfficialSriandKira,2052202,EC,0.8,19500,567.142387,567.142387,2067234,479.601516382,237.472536624,661.641081081,529.312864865,37.511664,2012-05-19T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/VUXAJUp36EpJJTouE-CpyN5L9QhsBcPHqnC-qTS9AiUu8W4iELuxBAvpvRpNpwQRyCX9yCbw=s88-c-k-c0x00ffffff-no-rj
UCGyT0PTmJofBlTTpgW1Pp1g,informedchristians,2301292,US,1,14100,733.314915,733.314915,2296009,782.516130876,271.312907382,354.348108108,354.348108108,29.328000,2013-10-10T00:00:00.0000000Z,2022-05-07T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLTNrR-NTarnnY84dpBpnj73uifpYtw-lWHSuAQ9=s88-c-k-c0x00ffffff-no-rj
UCn8zNIfYAQNdrFRrr8oibKw,VICE,4031462671,US,1,15600000,1030341.332742,1030341.332742,4062635875,2086207.90319841,2296241.42984495,1441153.42810811,1441153.42810811,12.804536,2011-07-28T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,L,"[
  ""MissingLinkMedia"",
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,Missing Link Media,https://yt3.ggpht.com/Nv_KBl_Xisv3VhrhtxRU9X61FhknDm_76J5sO9TKT0z_60v61krrzcTNPl_WYe4_U4Cuw2KHeA=s88-c-k-c0x00ffffff-no-rj
UC316GY-U17BkwN8D7oKM0iw,Plot11,17370873,US,0.8,348000,29267.548780,29267.548780,21599451,39435.619715764,237736.93989903,23312.904864865,18650.323891892,33.633205,2020-04-25T00:00:00.0000000Z,2022-05-03T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLT960mSn2TvQFn6rlFoVh_gzO0BAUK7EXrcN4LUuw=s88-c-k-c0x00ffffff-no-rj
UCjGD02l1Z9Jdf1nv9S5xbxQ,Jarmo Ekman,538336,FI,1,11500,410.980974,410.980974,540029,81.273169373,10.963257711,155.376216216,155.376216216,30.356688,2017-04-05T17:32:52.0000000Z,2020-11-09T21:55:44.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJzWtUY-io4HAZM_9n1vrjtuFu5ynxMB4wzIyPya4Q=s88-c-k-c0x00ffffff-no-rj
UCvhxR6fuRcl9EeZrvKOEhiA,Fox and Owl,2687864,GB,0.8,16800,681.155894,681.155894,2687160,92.367638028,50.861016799,145.939459459,116.751567568,7.248000,2011-05-19T00:00:00.0000000Z,2022-03-07T00:00:00.0000000Z,L,"[
  ""LGBT"",
  ""SocialJustice""
]",LGBT,YouTube,https://yt3.ggpht.com/ytc/AKedOLSmtN_IAzHPRHMw04uS3a46xWbkZnMxIyqrKHsLgA=s88-c-k-c0x00ffffff-no-rj
UCtnWlJ_4k2E90luVGfeArdg,Vanderbilt University,18266163,US,0.8,46700,3336.143125,3336.143125,17808332,1017.421593297,7537.948493899,4620.201081081,3696.160864865,26.654050,2007-10-02T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/5Pb5lN2STElxKZAeNk0F7flHM5e--Cy0-44c6z1wPwwW87kxRyrc0v4Z3mR7c20BgwSXEpSm=s88-c-k-c0x00ffffff-no-rj
UCbJHyf5BRreiCcddo3N0aGg,Manhattan Institute,2149555,,1,22100,457.285258,457.285258,2146497,3719.02448413,19053.772850053,1358.023783784,1358.023783784,45.240924,2009-07-05T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,R,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AKedOLSYqv1nzZmJpltScGab34b0gKstBmqu7lQRsbrv=s88-c-k-c0x00ffffff-no-rj
UC8Ykci4MKSSdTJYuYp53G7A,the JaYoe Nation,23765107,US,0.8,122000,6658.752422,6658.752422,24743924,16459.849153405,18433.669312686,11118.214054054,8894.571243243,17.605279,2012-03-11T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLR4BMD2ZPqi-ZaFtkVm0i9kyBj3--sA6JaIszB7kA=s88-c-k-c0x00ffffff-no-rj
UCIojBPZBfU7AWx-HoVG-N3g,Classically Abby,16853528,US,1,107000,14124.427494,14124.427494,16850442,29411.586683987,9418.039065274,17641.281081081,17641.281081081,13.895954,2019-02-04T15:38:10.0000000Z,2022-05-12T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLTNL7J50e0tC3yAhqRVj0u8l5pdyUSBvz9-0x4VjQ=s88-c-k-c0x00ffffff-no-rj
UCjofMaVOmBN3nAm7_mwsGWA,stanhopetv,9244121,US,0.9,56300,2018.669651,2018.669651,9245507,353.33923355,322.987977464,762.928648649,686.635783784,64.526316,2009-07-13T00:00:00.0000000Z,2022-01-26T00:00:00.0000000Z,C,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLRpQmu1ik13my6umM5UmGOr3g5hQNNQpKPQ4UgG=s88-c-k-c0x00ffffff-no-rj
UC8Q8EKy7To49GmE0UmH73Tw,Doreen Dotan,1133246,,0.95,18400,726.551910,726.551910,1749537,298.525296968,112.64295148,284.011891892,269.811297297,18.134146,2015-10-03T00:00:00.0000000Z,2022-05-07T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQUO4VVqvrUFHqWn3unDtxRIMtaqcnZO09sRHp7Hw=s88-c-k-c0x00ffffff-no-rj
UCG01_LTuPkDtucogLZ2I9aQ,FarrakhanInvitesYouToListen,2109852,,0.9,15200,676.345647,676.345647,2105464,639.858736148,344.502949303,360.117837838,324.106054054,8.410564,2013-11-02T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AKedOLRilV-R0riREdOFnbsKkFUsLdWtBDxHm7cMuqvx=s88-c-k-c0x00ffffff-no-rj
UCSw3hO2xrOSYzqV93geWFXw,Lalocura Tv 2.0,4798920,MX,0.85,36500,944.282755,944.282755,4785625,4.360580736,28.274620997,640.574054054,544.487945946,7.104738,2007-04-13T00:00:00.0000000Z,2021-02-26T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLS-QLywBPtiTwuFD84dLMJwdh-rY9O8k7m3vKFN=s88-c-k-c0x00ffffff-no-rj
UCnatAaTTPCHsmSfiR8aBwGQ,Brenda Weltner,3369558,,0.95,30200,2713.237856,2713.237856,4859409,10996.122300386,7050.963320501,4551.828108108,4324.236702703,19.282387,2017-06-13T00:00:00.0000000Z,2022-05-09T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLS6YkcWOTA2cotxyLxnLmkFa5nu4BUZMGKbb85ZUA=s88-c-k-c0x00ffffff-no-rj
UCCVP1ck3ucAgLJFJNlPWamw,JonLevi Off Topic,964026,,0.95,38700,1166.474820,1166.474820,972840,1020.709634588,923.704209179,1036.952432432,985.104810811,11.935484,2019-10-16T00:00:00.0000000Z,2022-01-27T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLTiuBftSDKRBajxaQPKA_Vxmoqnf_QpEVddFKCw=s88-c-k-c0x00ffffff-no-rj
UC8bH1gi-5dlrJrIlHvnhh-g,Better Mankind,34727249,AU,0.8,187000,9046.475781,9046.475781,34738467,68.514204125,15.736609887,647.343783784,517.875027027,8.013158,2010-06-26T00:00:00.0000000Z,2020-12-30T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLR5cbN9yJUbz4t1dLt0ez9rgku88SEkimF1mkhC=s88-c-k-c0x00ffffff-no-rj
UCapV3lcHKr6DYhSgK7kVmIQ,Full-Blast Forever,2007756,US,1,18300,2785.445215,2785.445215,2008306,70.757483211,1123.026831142,2049.51027027,2049.51027027,138.405660,2019-09-08T00:00:00.0000000Z,2021-08-29T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLQnh6k2yxLbvGVlig4ZxEoTrZsX5y4y5Ha4Fv4AOA=s88-c-k-c0x00ffffff-no-rj
UCkqjYczcXj6N2YcBfnP6YjA,Surveyor Raw,1384183,US,1,14900,1214.677846,1214.677846,1376230,1318.319835379,752.158313442,1454.224864865,1454.224864865,19.138686,2019-03-22T00:00:00.0000000Z,2022-04-28T00:00:00.0000000Z,R,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AKedOLT_gHaS6JSOuPL44MLGCeJKyy8frKopEhd8aXAEXA=s88-c-k-c0x00ffffff-no-rj
